,product_id,store_id,brand_id,date,sales_product,MA7_P,LAG7_P,sales_brand,MA7_B,LAG7_B,sales_store,MA7_S,LAG7_S
1270,0,1,0,2021-04-15,2,9.285714285714286,4.0,12,26.857142857142858,20.0,25,47.285714285714285,20.0
1275,0,1,0,2021-04-16,16,9.0,8.0,45,25.714285714285715,22.0,68,48.0,52.0
1280,0,1,0,2021-04-17,4,10.142857142857142,16.0,25,29.0,29.0,40,50.285714285714285,60.0
1285,0,1,0,2021-04-18,11,8.428571428571429,8.0,35,28.428571428571427,30.0,51,47.42857142857143,51.0
1290,0,1,0,2021-04-19,17,8.857142857142858,10.0,46,29.142857142857142,40.0,61,47.42857142857143,68.0
1295,0,1,0,2021-04-20,13,9.857142857142858,14.0,25,30.0,16.0,31,46.42857142857143,43.0
1300,0,1,0,2021-04-21,10,9.714285714285714,5.0,20,31.285714285714285,31.0,38,44.714285714285715,37.0
1305,0,1,0,2021-04-22,8,10.428571428571429,2.0,27,29.714285714285715,12.0,51,44.857142857142854,25.0
1310,0,1,0,2021-04-23,1,11.285714285714286,16.0,27,31.857142857142858,45.0,53,48.57142857142857,68.0
1315,0,1,0,2021-04-24,11,9.142857142857142,4.0,34,29.285714285714285,25.0,53,46.42857142857143,40.0
1320,0,1,0,2021-04-25,2,10.142857142857142,11.0,25,30.571428571428573,35.0,41,48.285714285714285,51.0
1325,0,1,0,2021-04-26,2,8.857142857142858,17.0,10,29.142857142857142,46.0,30,46.857142857142854,61.0
1330,0,1,0,2021-04-27,0,6.714285714285714,13.0,17,24.0,25.0,33,42.42857142857143,31.0
1335,0,1,0,2021-04-28,7,4.857142857142857,10.0,40,22.857142857142858,20.0,48,42.714285714285715,38.0
1340,0,1,0,2021-04-29,7,4.428571428571429,8.0,19,25.714285714285715,27.0,41,44.142857142857146,51.0
1345,0,1,0,2021-04-30,10,4.285714285714286,1.0,26,24.571428571428573,27.0,60,42.714285714285715,53.0
1350,0,1,0,2021-05-01,8,5.571428571428571,11.0,30,24.428571428571427,34.0,44,43.714285714285715,53.0
1355,0,1,0,2021-05-02,4,5.142857142857143,2.0,25,23.857142857142858,25.0,50,42.42857142857143,41.0
1360,0,1,0,2021-05-03,13,5.428571428571429,2.0,48,23.857142857142858,10.0,65,43.714285714285715,30.0
1365,0,1,0,2021-05-04,2,7.0,0.0,26,29.285714285714285,17.0,42,48.714285714285715,33.0
1370,0,1,0,2021-05-05,4,7.285714285714286,7.0,6,30.571428571428573,40.0,21,50.0,48.0
1375,0,1,0,2021-05-06,4,6.857142857142857,7.0,35,25.714285714285715,19.0,53,46.142857142857146,41.0
1380,0,1,0,2021-05-07,18,6.428571428571429,10.0,46,28.0,26.0,81,47.857142857142854,60.0
1385,0,1,0,2021-05-08,13,7.571428571428571,8.0,47,30.857142857142858,30.0,50,50.857142857142854,44.0
1390,0,1,0,2021-05-09,3,8.285714285714286,4.0,31,33.285714285714285,25.0,50,51.714285714285715,50.0
1395,0,1,0,2021-05-10,12,8.142857142857142,13.0,34,34.142857142857146,48.0,51,51.714285714285715,65.0
1400,0,1,0,2021-05-11,9,8.0,2.0,25,32.142857142857146,26.0,48,49.714285714285715,42.0
1405,0,1,0,2021-05-12,17,9.0,4.0,32,32.0,6.0,56,50.57142857142857,21.0
1410,0,1,0,2021-05-13,7,10.857142857142858,4.0,26,35.714285714285715,35.0,44,55.57142857142857,53.0
1415,0,1,0,2021-05-14,7,11.285714285714286,18.0,32,34.42857142857143,46.0,56,54.285714285714285,81.0
1420,0,1,0,2021-05-15,6,9.714285714285714,13.0,14,32.42857142857143,47.0,27,50.714285714285715,50.0
1425,0,1,0,2021-05-16,7,8.714285714285714,3.0,27,27.714285714285715,31.0,60,47.42857142857143,50.0
1430,0,1,0,2021-05-17,13,9.285714285714286,12.0,47,27.142857142857142,34.0,78,48.857142857142854,51.0
1435,0,1,0,2021-05-18,18,9.428571428571429,9.0,32,29.0,25.0,45,52.714285714285715,48.0
1440,0,1,0,2021-05-19,5,10.714285714285714,17.0,32,30.0,32.0,53,52.285714285714285,56.0
1445,0,1,0,2021-05-20,0,9.0,7.0,8,30.0,26.0,30,51.857142857142854,44.0
1450,0,1,0,2021-05-21,14,8.0,7.0,39,27.428571428571427,32.0,74,49.857142857142854,56.0
1455,0,1,0,2021-05-22,0,9.0,6.0,23,28.428571428571427,14.0,43,52.42857142857143,27.0
1460,0,1,0,2021-05-23,16,8.142857142857142,7.0,23,29.714285714285715,27.0,27,54.714285714285715,60.0
1465,0,1,0,2021-05-24,0,9.428571428571429,13.0,20,29.142857142857142,47.0,22,50.0,78.0
1470,0,1,0,2021-05-25,14,7.571428571428571,18.0,34,25.285714285714285,32.0,44,42.0,45.0
1475,0,1,0,2021-05-26,1,7.0,5.0,5,25.571428571428573,32.0,31,41.857142857142854,53.0
1480,0,1,0,2021-05-27,13,6.428571428571429,0.0,31,21.714285714285715,8.0,46,38.714285714285715,30.0
1485,0,1,0,2021-05-28,7,8.285714285714286,14.0,24,25.0,39.0,34,41.0,74.0
1490,0,1,0,2021-05-29,7,7.285714285714286,0.0,27,22.857142857142858,23.0,46,35.285714285714285,43.0
1495,0,1,0,2021-05-30,18,8.285714285714286,16.0,32,23.428571428571427,23.0,56,35.714285714285715,27.0
1500,0,2,0,2021-01-01,17,,,33,24.714285714285715,20.0,40,39.857142857142854,22.0
1505,0,2,0,2021-01-02,14,,,26,26.571428571428573,34.0,50,42.42857142857143,44.0
1510,0,2,0,2021-01-03,11,,,30,25.428571428571427,5.0,33,43.285714285714285,31.0
1515,0,2,0,2021-01-04,15,,,38,29.0,31.0,50,43.57142857142857,46.0
1520,0,2,0,2021-01-05,7,,,31,30.0,24.0,51,44.142857142857146,34.0
1525,0,2,0,2021-01-06,13,,,18,31.0,27.0,29,46.57142857142857,46.0
1530,0,2,0,2021-01-07,16,,,33,29.714285714285715,32.0,61,44.142857142857146,56.0
1535,0,2,0,2021-01-08,7,13.285714285714286,17.0,42,29.857142857142858,33.0,63,44.857142857142854,40.0
1540,0,2,0,2021-01-09,14,11.857142857142858,14.0,26,31.142857142857142,26.0,44,48.142857142857146,50.0
1545,0,2,0,2021-01-10,13,11.857142857142858,11.0,28,31.142857142857142,30.0,54,47.285714285714285,33.0
1550,0,2,0,2021-01-11,17,12.142857142857142,15.0,34,30.857142857142858,38.0,71,50.285714285714285,50.0
1555,0,2,0,2021-01-12,19,12.428571428571429,7.0,33,30.285714285714285,31.0,53,53.285714285714285,51.0
1560,0,2,0,2021-01-13,6,14.142857142857142,13.0,21,30.571428571428573,18.0,31,53.57142857142857,29.0
1565,0,2,0,2021-01-14,2,13.142857142857142,16.0,23,31.0,33.0,42,53.857142857142854,61.0
1570,0,2,0,2021-01-15,11,11.142857142857142,7.0,38,29.571428571428573,42.0,45,51.142857142857146,63.0
1575,0,2,0,2021-01-16,2,11.714285714285714,14.0,21,29.0,26.0,51,48.57142857142857,44.0
1580,0,2,0,2021-01-17,19,10.0,13.0,30,28.285714285714285,28.0,61,49.57142857142857,54.0
1585,0,2,0,2021-01-18,13,10.857142857142858,17.0,32,28.571428571428573,34.0,39,50.57142857142857,71.0
1590,0,2,0,2021-01-19,14,10.285714285714286,19.0,41,28.285714285714285,33.0,66,46.0,53.0
1595,0,2,0,2021-01-20,13,9.571428571428571,6.0,14,29.428571428571427,21.0,19,47.857142857142854,31.0
1600,0,2,0,2021-01-21,6,10.571428571428571,2.0,21,28.428571428571427,23.0,30,46.142857142857146,42.0
1605,0,2,0,2021-01-22,16,11.142857142857142,11.0,26,28.142857142857142,38.0,30,44.42857142857143,45.0
1610,0,2,0,2021-01-23,11,11.857142857142858,2.0,30,26.428571428571427,21.0,42,42.285714285714285,51.0
1615,0,2,0,2021-01-24,19,13.142857142857142,19.0,49,27.714285714285715,30.0,74,41.0,61.0
1620,0,2,0,2021-01-25,3,13.142857142857142,13.0,11,30.428571428571427,32.0,32,42.857142857142854,39.0
1625,0,2,0,2021-01-26,8,11.714285714285714,14.0,38,27.428571428571427,41.0,46,41.857142857142854,66.0
1630,0,2,0,2021-01-27,5,10.857142857142858,13.0,34,27.0,14.0,57,39.0,19.0
1635,0,2,0,2021-01-28,15,9.714285714285714,6.0,23,29.857142857142858,21.0,39,44.42857142857143,30.0
1640,0,2,0,2021-01-29,1,11.0,16.0,31,30.142857142857142,26.0,39,45.714285714285715,30.0
1645,0,2,0,2021-01-30,7,8.857142857142858,11.0,13,30.857142857142858,30.0,24,47.0,42.0
1650,0,2,0,2021-01-31,10,8.285714285714286,19.0,26,28.428571428571427,49.0,51,44.42857142857143,74.0
1655,0,2,0,2021-02-01,12,7.0,3.0,19,25.142857142857142,11.0,53,41.142857142857146,32.0
1660,0,2,0,2021-02-02,16,8.285714285714286,8.0,39,26.285714285714285,38.0,46,44.142857142857146,46.0
1665,0,2,0,2021-02-03,7,9.428571428571429,5.0,21,26.428571428571427,34.0,40,44.142857142857146,57.0
1670,0,2,0,2021-02-04,17,9.714285714285714,15.0,32,24.571428571428573,23.0,58,41.714285714285715,39.0
1675,0,2,0,2021-02-05,17,10.0,1.0,30,25.857142857142858,31.0,37,44.42857142857143,39.0
1680,0,2,0,2021-02-06,13,12.285714285714286,7.0,18,25.714285714285715,13.0,26,44.142857142857146,24.0
1685,0,2,0,2021-02-07,14,13.142857142857142,10.0,27,26.428571428571427,26.0,37,44.42857142857143,51.0
1690,0,2,0,2021-02-08,5,13.714285714285714,12.0,20,26.571428571428573,19.0,43,42.42857142857143,53.0
1695,0,2,0,2021-02-09,10,12.714285714285714,16.0,23,26.714285714285715,39.0,32,41.0,46.0
1700,0,2,0,2021-02-10,12,11.857142857142858,7.0,22,24.428571428571427,21.0,49,39.0,40.0
1705,0,2,0,2021-02-11,0,12.571428571428571,17.0,27,24.571428571428573,32.0,33,40.285714285714285,58.0
1710,0,2,0,2021-02-12,5,10.142857142857142,17.0,20,23.857142857142858,30.0,31,36.714285714285715,37.0
1715,0,2,0,2021-02-13,8,8.428571428571429,13.0,23,22.428571428571427,18.0,43,35.857142857142854,26.0
1720,0,2,0,2021-02-14,7,7.714285714285714,14.0,27,23.142857142857142,27.0,57,38.285714285714285,37.0
1725,0,2,0,2021-02-15,10,6.714285714285714,5.0,16,23.142857142857142,20.0,20,41.142857142857146,43.0
1730,0,2,0,2021-02-16,18,7.428571428571429,10.0,32,22.571428571428573,23.0,42,37.857142857142854,32.0
1735,0,2,0,2021-02-17,8,8.571428571428571,12.0,38,23.857142857142858,22.0,60,39.285714285714285,49.0
1740,0,2,0,2021-02-18,16,8.0,0.0,29,26.142857142857142,27.0,48,40.857142857142854,33.0
1745,0,2,0,2021-02-19,11,10.285714285714286,5.0,34,26.428571428571427,20.0,39,43.0,31.0
1750,0,2,0,2021-02-20,13,11.142857142857142,8.0,35,28.428571428571427,23.0,73,44.142857142857146,43.0
1755,0,2,0,2021-02-21,14,11.857142857142858,7.0,25,30.142857142857142,27.0,34,48.42857142857143,57.0
1760,0,2,0,2021-02-22,15,12.857142857142858,10.0,29,29.857142857142858,16.0,46,45.142857142857146,20.0
1765,0,2,0,2021-02-23,19,13.571428571428571,18.0,33,31.714285714285715,32.0,49,48.857142857142854,42.0
1770,0,2,0,2021-02-24,0,13.714285714285714,8.0,34,31.857142857142858,38.0,44,49.857142857142854,60.0
1775,0,2,0,2021-02-25,9,12.571428571428571,16.0,21,31.285714285714285,29.0,37,47.57142857142857,48.0
1780,0,2,0,2021-02-26,7,11.571428571428571,11.0,30,30.142857142857142,34.0,48,46.0,39.0
1785,0,2,0,2021-02-27,17,11.0,13.0,45,29.571428571428573,35.0,61,47.285714285714285,73.0
1790,0,2,0,2021-02-28,0,11.571428571428571,14.0,11,31.0,25.0,25,45.57142857142857,34.0
1795,0,2,0,2021-03-01,1,9.571428571428571,15.0,30,29.0,29.0,59,44.285714285714285,46.0
1800,0,2,0,2021-03-02,0,7.571428571428571,19.0,22,29.142857142857142,33.0,42,46.142857142857146,49.0
1805,0,2,0,2021-03-03,0,4.857142857142857,0.0,14,27.571428571428573,34.0,36,45.142857142857146,44.0
1810,0,2,0,2021-03-04,8,4.857142857142857,9.0,37,24.714285714285715,21.0,56,44.0,37.0
1815,0,2,0,2021-03-05,12,4.714285714285714,7.0,30,27.0,30.0,41,46.714285714285715,48.0
1820,0,2,0,2021-03-06,0,5.428571428571429,17.0,25,27.0,45.0,44,45.714285714285715,61.0
1825,0,2,0,2021-03-07,12,3.0,0.0,19,24.142857142857142,11.0,55,43.285714285714285,25.0
1830,0,2,0,2021-03-08,19,4.714285714285714,1.0,45,25.285714285714285,30.0,59,47.57142857142857,59.0
1835,0,2,0,2021-03-09,6,7.285714285714286,0.0,40,27.428571428571427,22.0,72,47.57142857142857,42.0
1840,0,2,0,2021-03-10,1,8.142857142857142,0.0,26,30.0,14.0,42,51.857142857142854,36.0
1845,0,2,0,2021-03-11,5,8.285714285714286,8.0,22,31.714285714285715,37.0,52,52.714285714285715,56.0
1850,0,2,0,2021-03-12,6,7.857142857142857,12.0,32,29.571428571428573,30.0,42,52.142857142857146,41.0
1855,0,2,0,2021-03-13,13,7.0,0.0,36,29.857142857142858,25.0,56,52.285714285714285,44.0
1860,0,2,0,2021-03-14,17,8.857142857142858,12.0,29,31.428571428571427,19.0,50,54.0,55.0
1865,0,2,0,2021-03-15,14,9.571428571428571,19.0,46,32.857142857142854,45.0,69,53.285714285714285,59.0
1870,0,2,0,2021-03-16,1,8.857142857142858,6.0,21,33.0,40.0,42,54.714285714285715,72.0
1875,0,2,0,2021-03-17,9,8.142857142857142,1.0,37,30.285714285714285,26.0,56,50.42857142857143,42.0
1880,0,2,0,2021-03-18,11,9.285714285714286,5.0,31,31.857142857142858,22.0,53,52.42857142857143,52.0
1885,0,2,0,2021-03-19,16,10.142857142857142,6.0,37,33.142857142857146,32.0,43,52.57142857142857,42.0
1890,0,2,0,2021-03-20,7,11.571428571428571,13.0,25,33.857142857142854,36.0,61,52.714285714285715,56.0
1895,0,2,0,2021-03-21,10,10.714285714285714,17.0,31,32.285714285714285,29.0,53,53.42857142857143,50.0
1900,0,2,0,2021-03-22,2,9.714285714285714,14.0,9,32.57142857142857,46.0,32,53.857142857142854,69.0
1905,0,2,0,2021-03-23,5,8.0,1.0,22,27.285714285714285,21.0,29,48.57142857142857,42.0
1910,0,2,0,2021-03-24,8,8.571428571428571,9.0,22,27.428571428571427,37.0,39,46.714285714285715,56.0
1915,0,2,0,2021-03-25,5,8.428571428571429,11.0,12,25.285714285714285,31.0,31,44.285714285714285,53.0
1920,0,2,0,2021-03-26,8,7.571428571428571,16.0,29,22.571428571428573,37.0,53,41.142857142857146,43.0
1925,0,2,0,2021-03-27,6,6.428571428571429,7.0,7,21.428571428571427,25.0,31,42.57142857142857,61.0
1930,0,2,0,2021-03-28,8,6.285714285714286,10.0,40,18.857142857142858,31.0,50,38.285714285714285,53.0
1935,0,2,0,2021-03-29,17,6.0,2.0,47,20.142857142857142,9.0,69,37.857142857142854,32.0
1940,0,2,0,2021-03-30,11,8.142857142857142,5.0,27,25.571428571428573,22.0,42,43.142857142857146,29.0
1945,0,2,0,2021-03-31,7,9.0,8.0,28,26.285714285714285,22.0,44,45.0,39.0
1950,0,2,0,2021-04-01,7,8.857142857142858,5.0,22,27.142857142857142,12.0,47,45.714285714285715,31.0
1955,0,2,0,2021-04-02,17,9.142857142857142,8.0,47,28.571428571428573,29.0,75,48.0,53.0
1960,0,2,0,2021-04-03,19,10.428571428571429,6.0,45,31.142857142857142,7.0,54,51.142857142857146,31.0
1965,0,2,0,2021-04-04,14,12.285714285714286,8.0,30,36.57142857142857,40.0,46,54.42857142857143,50.0
1970,0,2,0,2021-04-05,6,13.142857142857142,17.0,19,35.142857142857146,47.0,20,53.857142857142854,69.0
1975,0,2,0,2021-04-06,10,11.571428571428571,11.0,33,31.142857142857142,27.0,42,46.857142857142854,42.0
1980,0,2,0,2021-04-07,19,11.428571428571429,7.0,41,32.0,28.0,56,46.857142857142854,44.0
1985,0,2,0,2021-04-08,15,13.142857142857142,7.0,38,33.857142857142854,22.0,48,48.57142857142857,47.0
1990,0,2,0,2021-04-09,3,14.285714285714286,17.0,22,36.142857142857146,47.0,33,48.714285714285715,75.0
1995,0,2,0,2021-04-10,5,12.285714285714286,19.0,25,32.57142857142857,45.0,61,42.714285714285715,54.0
2000,0,2,0,2021-04-11,2,10.285714285714286,14.0,32,29.714285714285715,30.0,42,43.714285714285715,46.0
2005,0,2,0,2021-04-12,8,8.571428571428571,6.0,16,30.0,19.0,43,43.142857142857146,20.0
2010,0,2,0,2021-04-13,9,8.857142857142858,10.0,34,29.571428571428573,33.0,40,46.42857142857143,42.0
2015,0,2,0,2021-04-14,13,8.714285714285714,19.0,25,29.714285714285715,41.0,34,46.142857142857146,56.0
2020,0,2,0,2021-04-15,10,7.857142857142857,15.0,40,27.428571428571427,38.0,57,43.0,48.0
2025,0,2,0,2021-04-16,17,7.142857142857143,3.0,44,27.714285714285715,22.0,74,44.285714285714285,33.0
2030,0,2,0,2021-04-17,11,9.142857142857142,5.0,37,30.857142857142858,25.0,55,50.142857142857146,61.0
2035,0,2,0,2021-04-18,11,10.0,2.0,34,32.57142857142857,32.0,69,49.285714285714285,42.0
2040,0,2,0,2021-04-19,12,11.285714285714286,8.0,31,32.857142857142854,16.0,52,53.142857142857146,43.0
2045,0,2,0,2021-04-20,12,11.857142857142858,9.0,37,35.0,34.0,66,54.42857142857143,40.0
2050,0,2,0,2021-04-21,18,12.285714285714286,13.0,26,35.42857142857143,25.0,44,58.142857142857146,34.0
2055,0,2,0,2021-04-22,18,13.0,10.0,39,35.57142857142857,40.0,66,59.57142857142857,57.0
2060,0,2,0,2021-04-23,13,14.142857142857142,17.0,27,35.42857142857143,44.0,36,60.857142857142854,74.0
2065,0,2,0,2021-04-24,3,13.571428571428571,11.0,16,33.0,37.0,25,55.42857142857143,55.0
2070,0,2,0,2021-04-25,12,12.428571428571429,11.0,33,30.0,34.0,57,51.142857142857146,69.0
2075,0,2,0,2021-04-26,7,12.571428571428571,12.0,36,29.857142857142858,31.0,60,49.42857142857143,52.0
2080,0,2,0,2021-04-27,18,11.857142857142858,12.0,35,30.571428571428573,37.0,44,50.57142857142857,66.0
2085,0,2,0,2021-04-28,11,12.714285714285714,18.0,15,30.285714285714285,26.0,34,47.42857142857143,44.0
2090,0,2,0,2021-04-29,17,11.714285714285714,18.0,30,28.714285714285715,39.0,43,46.0,66.0
2095,0,2,0,2021-04-30,5,11.571428571428571,13.0,31,27.428571428571427,27.0,48,42.714285714285715,36.0
2100,0,2,0,2021-05-01,17,10.428571428571429,3.0,52,28.0,16.0,72,44.42857142857143,25.0
2105,0,2,0,2021-05-02,18,12.428571428571429,12.0,38,33.142857142857146,33.0,55,51.142857142857146,57.0
2110,0,2,0,2021-05-03,4,13.285714285714286,7.0,26,33.857142857142854,36.0,48,50.857142857142854,60.0
2115,0,2,0,2021-05-04,8,12.857142857142858,18.0,24,32.42857142857143,35.0,47,49.142857142857146,44.0
2120,0,2,0,2021-05-05,2,11.428571428571429,11.0,33,30.857142857142858,15.0,65,49.57142857142857,34.0
2125,0,2,0,2021-05-06,9,10.142857142857142,17.0,34,33.42857142857143,30.0,49,54.0,43.0
2130,0,2,0,2021-05-07,18,9.0,5.0,37,34.0,31.0,64,54.857142857142854,48.0
2135,0,2,0,2021-05-08,2,10.857142857142858,17.0,22,34.857142857142854,52.0,27,57.142857142857146,72.0
2140,0,2,0,2021-05-09,14,8.714285714285714,18.0,21,30.571428571428573,38.0,32,50.714285714285715,55.0
2145,0,2,0,2021-05-10,0,8.142857142857142,4.0,30,28.142857142857142,26.0,50,47.42857142857143,48.0
2150,0,2,0,2021-05-11,6,7.571428571428571,8.0,13,28.714285714285715,24.0,29,47.714285714285715,47.0
2155,0,2,0,2021-05-12,11,7.285714285714286,2.0,25,27.142857142857142,33.0,60,45.142857142857146,65.0
2160,0,2,0,2021-05-13,16,8.571428571428571,9.0,32,26.0,34.0,51,44.42857142857143,49.0
2165,0,2,0,2021-05-14,19,9.571428571428571,18.0,39,25.714285714285715,37.0,76,44.714285714285715,64.0
2170,0,2,0,2021-05-15,4,9.714285714285714,2.0,30,26.0,22.0,65,46.42857142857143,27.0
2175,0,2,0,2021-05-16,3,10.0,14.0,17,27.142857142857142,21.0,36,51.857142857142854,32.0
2180,0,2,0,2021-05-17,11,8.428571428571429,0.0,26,26.571428571428573,30.0,31,52.42857142857143,50.0
2185,0,2,0,2021-05-18,19,10.0,6.0,39,26.0,13.0,43,49.714285714285715,29.0
2190,0,2,0,2021-05-19,17,11.857142857142858,11.0,40,29.714285714285715,25.0,50,51.714285714285715,60.0
2195,0,2,0,2021-05-20,16,12.714285714285714,16.0,21,31.857142857142858,32.0,43,50.285714285714285,51.0
2200,0,2,0,2021-05-21,18,12.714285714285714,19.0,49,30.285714285714285,39.0,54,49.142857142857146,76.0
2205,0,2,0,2021-05-22,8,12.571428571428571,4.0,15,31.714285714285715,30.0,42,46.0,65.0
2210,0,2,0,2021-05-23,3,13.142857142857142,3.0,17,29.571428571428573,17.0,47,42.714285714285715,36.0
2215,0,2,0,2021-05-24,1,13.142857142857142,11.0,11,29.571428571428573,26.0,40,44.285714285714285,31.0
2220,0,2,0,2021-05-25,3,11.714285714285714,19.0,20,27.428571428571427,39.0,46,45.57142857142857,43.0
2225,0,2,0,2021-05-26,1,9.428571428571429,17.0,24,24.714285714285715,40.0,33,46.0,50.0
2230,0,2,0,2021-05-27,14,7.142857142857143,16.0,39,22.428571428571427,21.0,49,43.57142857142857,43.0
2235,0,2,0,2021-05-28,1,6.857142857142857,18.0,21,25.0,49.0,30,44.42857142857143,54.0
2240,0,2,0,2021-05-29,3,4.428571428571429,8.0,16,21.0,15.0,35,41.0,42.0
2245,0,2,0,2021-05-30,5,3.7142857142857144,3.0,15,21.142857142857142,17.0,44,40.0,47.0
2250,0,3,0,2021-01-01,2,,,26,20.857142857142858,11.0,36,39.57142857142857,40.0
2255,0,3,0,2021-01-02,16,,,37,23.0,20.0,55,39.0,46.0
2260,0,3,0,2021-01-03,3,,,29,25.428571428571427,24.0,49,40.285714285714285,33.0
2265,0,3,0,2021-01-04,3,,,16,26.142857142857142,39.0,45,42.57142857142857,49.0
2270,0,3,0,2021-01-05,13,,,15,22.857142857142858,21.0,35,42.0,30.0
2275,0,3,0,2021-01-06,8,,,31,22.0,16.0,57,42.714285714285715,35.0
2280,0,3,0,2021-01-07,8,,,24,24.142857142857142,15.0,52,45.857142857142854,44.0
2285,0,3,0,2021-01-08,17,7.571428571428571,2.0,20,25.428571428571427,26.0,38,47.0,36.0
2290,0,3,0,2021-01-09,9,9.714285714285714,16.0,37,24.571428571428573,37.0,65,47.285714285714285,55.0
2295,0,3,0,2021-01-10,3,8.714285714285714,3.0,37,24.571428571428573,29.0,42,48.714285714285715,49.0
2300,0,3,0,2021-01-11,11,8.714285714285714,3.0,27,25.714285714285715,16.0,54,47.714285714285715,45.0
2305,0,3,0,2021-01-12,7,9.857142857142858,13.0,26,27.285714285714285,15.0,50,49.0,35.0
2310,0,3,0,2021-01-13,1,9.0,8.0,12,28.857142857142858,31.0,29,51.142857142857146,57.0
2315,0,3,0,2021-01-14,12,8.0,8.0,45,26.142857142857142,24.0,70,47.142857142857146,52.0
2320,0,3,0,2021-01-15,15,8.571428571428571,17.0,45,29.142857142857142,20.0,60,49.714285714285715,38.0
2325,0,3,0,2021-01-16,1,8.285714285714286,9.0,21,32.714285714285715,37.0,42,52.857142857142854,65.0
2330,0,3,0,2021-01-17,10,7.142857142857143,3.0,34,30.428571428571427,37.0,66,49.57142857142857,42.0
2335,0,3,0,2021-01-18,9,8.142857142857142,11.0,21,30.0,27.0,45,53.0,54.0
2340,0,3,0,2021-01-19,14,7.857142857142857,7.0,47,29.142857142857142,26.0,80,51.714285714285715,50.0
2345,0,3,0,2021-01-20,16,8.857142857142858,1.0,30,32.142857142857146,12.0,61,56.0,29.0
2350,0,3,0,2021-01-21,7,11.0,12.0,37,34.714285714285715,45.0,60,60.57142857142857,70.0
2355,0,3,0,2021-01-22,17,10.285714285714286,15.0,35,33.57142857142857,45.0,65,59.142857142857146,60.0
2360,0,3,0,2021-01-23,8,10.571428571428571,1.0,32,32.142857142857146,21.0,41,59.857142857142854,42.0
2365,0,3,0,2021-01-24,7,11.571428571428571,10.0,17,33.714285714285715,34.0,38,59.714285714285715,66.0
2370,0,3,0,2021-01-25,13,11.142857142857142,9.0,28,31.285714285714285,21.0,42,55.714285714285715,45.0
2375,0,3,0,2021-01-26,17,11.714285714285714,14.0,31,32.285714285714285,47.0,53,55.285714285714285,80.0
2380,0,3,0,2021-01-27,19,12.142857142857142,16.0,42,30.0,30.0,72,51.42857142857143,61.0
2385,0,3,0,2021-01-28,19,12.571428571428571,7.0,39,31.714285714285715,37.0,48,53.0,60.0
2390,0,3,0,2021-01-29,11,14.285714285714286,17.0,30,32.0,35.0,51,51.285714285714285,65.0
2395,0,3,0,2021-01-30,18,13.428571428571429,8.0,48,31.285714285714285,32.0,69,49.285714285714285,41.0
2400,0,3,0,2021-01-31,13,14.857142857142858,7.0,40,33.57142857142857,17.0,63,53.285714285714285,38.0
2405,0,3,0,2021-02-01,16,15.714285714285714,13.0,47,36.857142857142854,28.0,74,56.857142857142854,42.0
2410,0,3,0,2021-02-02,2,16.142857142857142,17.0,27,39.57142857142857,31.0,43,61.42857142857143,53.0
2415,0,3,0,2021-02-03,6,14.0,19.0,32,39.0,42.0,51,60.0,72.0
2420,0,3,0,2021-02-04,16,12.142857142857142,19.0,27,37.57142857142857,39.0,51,57.0,48.0
